DATA,LAHTI,PORVO,MUSTI,FLOW
8/14/2008,0.1,2.3,0.5,5.45
8/15/2008,0.5,0,0,5.03
8/16/2008,2.1,3.4,4.3,4.54
8/17/2008,0.3,0,0.3,3.95
8/18/2008,1,0.4,0.5,3.57
8/19/2008,2,0.4,0.1,3.04
8/20/2008,0.06,2.2,0.06,3.04
8/21/2008,10.4,0,0.9,3.04
8/22/2008,1,0.2,0,3.04
8/23/2008,0,0,0,3.65
8/24/2008,1.9,4.6,2,3.82
8/25/2008,0,0,0,3.86
8/26/2008,0,0,0,3.56
8/27/2008,1.1,4,1,3.14
8/28/2008,21.6,11.3,15.5,2.97
8/29/2008,0.06,0,0,2.93
8/30/2008,0.2,0,0,6.18
8/31/2008,0,0,0,7.1
9/1/2008,0.06,0.2,0,7.18
9/2/2008,4.3,4.2,3.9,6.18
9/3/2008,7.2,5.3,6.3,5.26
9/4/2008,0.06,0,0,4.33
9/5/2008,4.3,0,0.06,4.38
9/6/2008,4,10.4,8.5,5.03
9/7/2008,0,0,0,5.14
9/8/2008,0.1,1.4,1.2,5.51
9/9/2008,1.4,6.5,5.3,5.57
9/10/2008,0,0,0,5.32
9/11/2008,0.06,0,0,5.14
9/12/2008,0.06,0,0,5.08
9/13/2008,0,0,0,4.69
9/14/2008,0,0,0,4.48
9/15/2008,0,0,0,4.18
9/16/2008,0,0,0,3.69
9/17/2008,0.06,0.2,0,3.52
9/18/2008,0.06,0,0,3.36
9/19/2008,0.3,0,0.8,3.21
9/20/2008,0,0,0.4,3.21
9/21/2008,0,0,0,2.96
9/22/2008,0,0,0,2.64
9/23/2008,0,0,0,2.77
9/24/2008,0,0,0,2.7
9/25/2008,0,0,0,2.46
9/26/2008,0,0,0,2.44
9/27/2008,2.5,2.3,0.5,2.41
9/28/2008,0,0,0,2.44
9/29/2008,0,0,0,2.35
9/30/2008,1.4,0.2,0.1,2.41
10/1/2008,2,8.2,7.1,2.52
10/2/2008,11.7,5.9,8.4,2.76
10/3/2008,3.5,6,5.7,4.69
10/4/2008,15.2,0,0.4,7.25
10/5/2008,7.9,7,6.9,9.12
10/6/2008,0.06,0.3,0,11.74
10/7/2008,0,0,0,14.43
10/8/2008,0,0,0,14.6
10/9/2008,1.8,1.2,0.8,13.94
10/10/2008,0.2,0,0,12.43
10/11/2008,1.3,0.2,0.3,9.99
10/12/2008,0,0,0,8.81
10/13/2008,0.4,0.8,0.2,8.22
10/14/2008,0,5.8,1.4,7.67
10/15/2008,0.1,1.2,1.6,7.5
10/16/2008,11.2,15.2,13,8.7
10/17/2008,0.3,0.4,0.1,13.77
10/18/2008,0,0.3,0,16.55
10/19/2008,0.2,2.8,0.06,16.74
10/20/2008,0,0.3,0,15.1
10/21/2008,2.3,3.9,3.8,12.85
10/22/2008,0,0,0,11.33
10/23/2008,1.3,1,0.5,9.87
10/24/2008,12.3,6,7.7,8.95
10/25/2008,2.4,0,3.8,12
10/26/2008,3.2,24.6,13.8,22.3
10/27/2008,0.1,12.1,0.1,30.75
10/28/2008,2.7,10.2,2.5,32.19
10/29/2008,1.8,4.3,2.8,32.56
10/30/2008,14.1,16.1,15.8,29.36
10/31/2008,14,11.9,11.7,36.94
11/1/2008,0.8,0,0.06,43.37
11/2/2008,0,0,0,43.87
11/3/2008,0,0,0.06,42.87
11/4/2008,0,0,0,38.66
11/5/2008,0,0,0,32.55
11/6/2008,0,0,0,27.71
11/7/2008,0,0,0,24.15
11/8/2008,0.2,0,0.9,20.8
11/9/2008,1.3,3.7,1.7,19.64
11/10/2008,6,4.6,6.3,16.91
11/11/2008,11.9,14.7,12.9,23.32
11/12/2008,0.5,12.5,0.8,33.67
11/13/2008,9,2.3,3.4,36.07
11/14/2008,3,3.7,2.8,36.49
11/15/2008,3,2.4,2.4,34.85
11/16/2008,2.2,0.4,0.8,31.42
11/17/2008,0.06,0,0,30.36
11/18/2008,5.7,4.9,11,29.33
11/19/2008,1.4,1,2,28.01
11/20/2008,0.9,0.9,0.1,26.75
11/21/2008,0.06,0,0.06,27.06
11/22/2008,0.4,0.2,0.1,24.97
11/23/2008,15,35.6,9.1,22.52
11/24/2008,8.8,18.4,5,20.08
11/25/2008,0,4.9,0.1,16.33
11/26/2008,3.8,3,2.9,15.24
11/27/2008,0.8,0.4,0.3,15.06
11/28/2008,0.2,1.4,2.5,21.26
11/29/2008,1,0.4,1.4,32.88
11/30/2008,1.4,4.7,4.7,39.5
12/1/2008,9.1,10.8,8.3,47.47
12/2/2008,4.1,4,6.3,54.47
12/3/2008,3.5,2.4,3.9,57.03
12/4/2008,2.7,6,3.5,57.03
12/5/2008,0.06,0,0,55.73
12/6/2008,0,0,0,52.62
12/7/2008,0.1,0,0,47.45
12/8/2008,1.6,0,2.5,37.72
12/9/2008,4.2,4.4,5,31.03
12/10/2008,8.7,7,5.7,27.03
12/11/2008,2,0.2,1.4,23.82
12/12/2008,0,0,0,21.73
12/13/2008,0.1,0,0.1,19.83
12/14/2008,0,0,0,19.82
12/15/2008,0,0,0,19.37
12/16/2008,0.2,0,0,18.72
12/17/2008,0.3,0.7,1.7,18.08
12/18/2008,0.3,0.3,0.06,16.12
12/19/2008,3.3,4,2.5,15.4
12/20/2008,1.7,2.4,1.4,18.08
12/21/2008,4.8,5.5,7,21.23
12/22/2008,2,0.8,4.1,23.27
12/23/2008,2.6,0.3,0.3,24.36
12/24/2008,0.3,0,0,24.64
12/25/2008,0,0,0,23.54
12/26/2008,0,0,0,21.22
12/27/2008,0,0,0,17.46
12/28/2008,0,0,0,16.11
12/29/2008,0,0,0,15.39
12/30/2008,0,0,0.1,12.51
12/31/2008,0,0,0,10.66
1/1/2009,0,0,0,9.92
1/2/2009,0,0,0,10.03
1/3/2009,0.2,0,0.06,9.05
1/4/2009,0.06,0,0.06,8.16
1/5/2009,0,0.5,0.2,7.7
1/6/2009,0,0,0.1,7.1
1/7/2009,0.9,0,0,6.63
1/8/2009,6.3,6.8,6.4,5.98
1/9/2009,1.5,1.1,0.1,5.78
1/10/2009,0,0,0,5.27
1/11/2009,1.9,1,0.8,4.75
1/12/2009,0.2,0,0,4.86
1/13/2009,0.5,0,0,8.25
1/14/2009,0.06,0,0.06,9.92
1/15/2009,0.8,0,0.2,15.37
1/16/2009,0,0,0,15.55
1/17/2009,0.06,0,0,14.35
1/18/2009,5.2,2,2.5,11.14
1/19/2009,1,1.3,0,9.3
1/20/2009,4.8,6.7,5.9,9.37
1/21/2009,0,0.1,0,8.95
1/22/2009,10,10.9,9.6,7.79
1/23/2009,0,0,0.1,7.62
1/24/2009,0,0.3,0,7.11
1/25/2009,1.2,1,0.7,6.71
1/26/2009,2,2.3,1.5,6.34
1/27/2009,0,2,0,5.91
1/28/2009,0.06,0,0.2,5.78
1/29/2009,0,0,0,5.52
1/30/2009,0.06,0,0.06,5.21
1/31/2009,0,0,0,4.64
2/1/2009,0,0,0.06,4.49
2/2/2009,0,0,0,4.34
2/3/2009,0,0,0,4.24
2/4/2009,0,0,0,4.09
2/5/2009,1.4,0.2,0.9,3.95
2/6/2009,4.5,3.2,4.8,3.82
2/7/2009,1.4,1.2,1.5,3.69
2/8/2009,5,2.8,3.9,3.69
2/9/2009,0,0,0,3.69
2/10/2009,0,0,0,3.69
2/11/2009,0,0,0,3.69
2/12/2009,1.5,0.8,0.7,3.61
2/13/2009,0.2,0.2,0,3.53
2/14/2009,0,0,0,3.44
2/15/2009,0,0,0,3.25
2/16/2009,0,0,0,3.04
2/17/2009,0,0,0,2.9
2/18/2009,0.8,0.9,0.2,2.67
2/19/2009,1,0.5,0.6,2.61
2/20/2009,0.2,0.7,0.1,2.55
2/21/2009,0,0,0.06,2.5
2/22/2009,0,0,0.1,2.44
2/23/2009,0.2,0.2,0.06,2.44
2/24/2009,0.7,2.1,1.4,2.38
2/25/2009,0,0,0,2.33
2/26/2009,2.4,2.2,2.7,2.33
2/27/2009,2.8,2.7,2,2.28
2/28/2009,1,0.3,0.6,2.23
3/1/2009,0,0,0,2.23
3/2/2009,0,0,0.9,2.23
3/3/2009,3,2.4,2.4,2.18
3/4/2009,0.06,0,0,2.18
3/5/2009,0.06,0,0.06,2.13
3/6/2009,0,0,0,2.08
3/7/2009,0.06,0,0,2.08
3/8/2009,0,0.3,0.4,2.03
3/9/2009,7.5,5.9,7.4,2.03
3/10/2009,1,1.6,1.2,2.03
3/11/2009,0.9,0.4,1,2.03
3/12/2009,0,0,0,1.98
3/13/2009,0,0,0,1.98
3/14/2009,1,1.5,0.7,1.94
3/15/2009,0.3,0,0,1.98
3/16/2009,3.7,2.6,4.3,1.98
3/17/2009,0.06,0,0,1.98
3/18/2009,0,0,0,1.98
3/19/2009,0,0,0,2.13
3/20/2009,0.06,0.7,0,2.28
3/21/2009,0,0,0,2.39
3/22/2009,0,0,0,2.5
3/23/2009,3.6,1.1,4.3,2.56
3/24/2009,0.9,0,0.06,2.62
3/25/2009,0,0,0.06,2.68
3/26/2009,0,0,0.06,2.65
3/27/2009,0,0,0,2.59
3/28/2009,1.4,4.5,3.7,2.53
3/29/2009,0,0,0,2.5
3/30/2009,3.3,1.7,2,2.56
3/31/2009,0,0,0,2.56
4/1/2009,0.06,0,0.06,3.22
4/2/2009,0,0,0,6.14
4/3/2009,0.4,0,0.8,10.19
4/4/2009,6.9,4.7,5,16.14
4/5/2009,4.8,3.4,1.5,26.79
4/6/2009,1.3,0,0.6,34.52
4/7/2009,0.9,0,0.4,42.46
4/8/2009,0,0,0,45.5
4/9/2009,0.3,0,0.06,46.03
4/10/2009,0,0,0,44.99
4/11/2009,0,0,0,42.96
4/12/2009,0,0,0,41.99
4/13/2009,0,0,0.4,39.18
4/14/2009,0,0,0,38.74
4/15/2009,0,0,0,38.3
4/16/2009,0,0,0.06,37.43
4/17/2009,0.06,0.6,1.1,35.74
4/18/2009,0,0,0,34.13
4/19/2009,0,0,0,32.6
4/20/2009,0,0,0,29.39
4/21/2009,0,0,0,25.9
4/22/2009,0,0,0,23.35
4/23/2009,0,0,0,20.57
4/24/2009,0,0,0,18.98
4/25/2009,0,0,0,17.31
4/26/2009,0.3,0,0,16.92
4/27/2009,0,0,0,18.55
4/28/2009,0,0,0,19.43
4/29/2009,0,0,0,19.43
4/30/2009,0,0,0,18.98
5/1/2009,0,0,0,18.55
5/2/2009,0,0,0,16.54
5/3/2009,0,0,0,15.08
5/4/2009,0.06,0,0.1,13.76
5/5/2009,2.6,3.6,4,12.55
5/6/2009,0,0,0,11.44
5/7/2009,0.06,0.2,0,11.18
5/8/2009,0,0,0,10.56
5/9/2009,6.1,6,10,10.08
5/10/2009,2,0,0.2,9.41
5/11/2009,0.06,0,2.9,9.09
5/12/2009,0,0,0,9.63
5/13/2009,0.8,0.9,0,9.41
5/14/2009,0,0,0,8.99
5/15/2009,0,0,0,8.39
5/16/2009,0,0,0,7.92
5/17/2009,0,0,0,6.59
5/18/2009,0,0.7,0.8,6.01
5/19/2009,0.06,0,0,5.42
5/20/2009,0,0,0,5.05
5/21/2009,35.5,0,0,4.83
5/22/2009,5.5,2,1.6,4.66
5/23/2009,1.5,1.4,0.5,7.39
5/24/2009,1,0.8,0.4,7.74
5/25/2009,0,0,0,7.65
5/26/2009,0,0,0,7.48
5/27/2009,1.4,1.4,2.8,7.06
5/28/2009,0,0,0.7,6.44
5/29/2009,0,0,0,5.87
5/30/2009,0,0,0,5
5/31/2009,0,0,0,4.51
6/1/2009,0,0,0,4.26
6/2/2009,0,0,0.06,3.97
6/3/2009,6.6,2.6,4.8,3.42
6/4/2009,19.3,22.3,21.7,3.23
6/5/2009,2.7,1.1,0.5,4.35
6/6/2009,0.4,0,0.3,8.11
6/7/2009,0,0,0,8.2
6/8/2009,0,0,0,7.83
6/9/2009,0.1,0,0.4,7.06
6/10/2009,0,0,0,6.3
6/11/2009,0,0,0,5.36
6/12/2009,1,0.8,0.5,4.41
6/13/2009,4.2,6.2,6.6,4.02
6/14/2009,2.3,3.9,6.3,3.75
6/15/2009,2,3.1,0.4,3.71
6/16/2009,0.1,0.7,0.06,3.88
6/17/2009,0.06,0,0,3.84
6/18/2009,0,0.2,0.1,3.58
6/19/2009,0,1.8,3.1,3.38
6/20/2009,0.5,0,0.5,3.08
6/21/2009,0,0.9,0,2.95
6/22/2009,0,0,0,2.91
6/23/2009,0,0,0,2.78
6/24/2009,0,0,0,2.6
6/25/2009,0,0,0,2.54
6/26/2009,0,0,0,2.34
6/27/2009,3.7,0.8,1,2.4
6/28/2009,0,0,0,2.42
6/29/2009,0,0.2,0,2.34
6/30/2009,0,0,0,2.31
7/1/2009,0,0,0,2.34
7/2/2009,0,1.9,0,2.37
7/3/2009,0,0,0.3,2.26
7/4/2009,0.9,1.3,0.6,2.11
7/5/2009,0.8,1.4,0.3,1.82
7/6/2009,0,0,0,1.86
7/7/2009,4.3,11.4,7.8,1.95
7/8/2009,0.06,7.6,8.8,2.14
7/9/2009,29.3,5.2,7.2,2.19
7/10/2009,0,0,0,3.63
7/11/2009,24.6,12.9,9.4,5.12
7/12/2009,2.9,5.3,2,5.18
7/13/2009,17.4,26.4,32.5,5.62
7/14/2009,0,0,0,15.12
7/15/2009,0,0,0,15.84
7/16/2009,0,0,0,16.58
7/17/2009,0,0,0,14.11
7/18/2009,0,0,0,10.46
7/19/2009,0,1.2,1.6,8.12
7/20/2009,3.1,7.6,4.5,7.07
7/21/2009,2.1,0,0.1,6.53
7/22/2009,0.1,0,0.1,6.09
7/23/2009,0,0,0,5.49
7/24/2009,11,18.6,18.9,5.13
7/25/2009,0,0,0,4.62
7/26/2009,0,0,0,4.31
7/27/2009,0,0,0,4.36
7/28/2009,0.1,0.4,0.3,4.26
7/29/2009,0.2,0,0.06,3.76
7/30/2009,0,0,0,3.23
7/31/2009,15.5,10.3,11.6,2.95
8/1/2009,0.1,0,0.06,2.69
8/2/2009,3.1,15.1,1.5,3.31
8/3/2009,0.06,0.2,0,3.8
8/4/2009,0,0,0,3.85
8/5/2009,0.4,0,0,3.55
8/6/2009,0,0,0,3.13
8/7/2009,0,3.4,0.6,2.82
8/8/2009,0,0,0,2.6
8/9/2009,0,2.4,0,2.51
8/10/2009,0,0,0,2.48
8/11/2009,0.7,2.4,0.9,2.34
8/12/2009,5,9.5,7.5,2.29
8/13/2009,0,0,0,2.69
8/14/2009,0,0.2,0,2.82
8/15/2009,0,0.8,0.4,2.79
8/16/2009,3.1,5.1,6,2.76
8/17/2009,4.8,0.3,0.8,2.72
8/18/2009,3.3,1.5,0.5,2.63
8/19/2009,0,0,0,2.76
8/20/2009,0,0,0,2.79
8/21/2009,0,0,0,2.6
8/22/2009,0,0,0,2.54
8/23/2009,0,0.2,0.1,2.48
8/24/2009,0,0,0,2.09
8/25/2009,0,0,0,1.91
8/26/2009,9.4,9.7,8.2,2.19
8/27/2009,0,7.5,0,2.24
8/28/2009,0.06,0,0,2.54
8/29/2009,16.5,10.8,10.5,2.89
8/30/2009,1.2,0.6,1.2,3.02
8/31/2009,0,0,0,3.72
9/1/2009,0,0,0,3.98
9/2/2009,0.5,0.4,1.2,4.03
9/3/2009,1.2,5.7,7.8,3.63
9/4/2009,7.5,1.1,0.9,3.09
9/5/2009,0,7,0.2,3.63
9/6/2009,4.6,9.6,0.8,7.59
9/7/2009,0.2,0,0,13.82
9/8/2009,0.06,0.2,0,13.98
9/9/2009,0,0,0,12.6
9/10/2009,0,0,0,9.13
9/11/2009,0,0,0,5.76
9/12/2009,0.2,0,4.2,4.68
9/13/2009,0,0,0,4.17
9/14/2009,0,0,0,3.55
9/15/2009,0,0,0,3.17
9/16/2009,0.4,3,0.2,2.92
9/17/2009,0,0,0.1,2.82
9/18/2009,0.8,0.3,0,2.76
9/19/2009,0.8,0,0,2.6
9/20/2009,0,0.4,0.06,2.49
9/21/2009,0,0,0.06,2.46
9/22/2009,1.2,0.8,3,2.52
9/23/2009,0.06,4.1,2.7,2.52
9/24/2009,0,0.2,0.06,2.49
9/25/2009,0,0,0,2.43
9/26/2009,0,0,0.06,2.3
9/27/2009,6,1.3,3.3,2.27
9/28/2009,0.1,0.6,0.06,2.17
9/29/2009,3.1,2.7,1.7,2.24
9/30/2009,0.7,3.4,1,2.64
10/1/2009,0,0.2,0.5,2.76
10/2/2009,0,0.2,0.06,2.79
10/3/2009,14.5,23.1,16.4,3.1
10/4/2009,1.8,17.6,7.1,8.93
10/5/2009,0.1,0,0.06,20
10/6/2009,2.1,1.2,1.9,20.23
10/7/2009,8.1,13.2,11.1,16.07
10/8/2009,0,0,0,16.63
10/9/2009,0,0.8,0,16.83
10/10/2009,0,0,0.06,14.32
10/11/2009,0,0,0,11.38
10/12/2009,1.3,2.9,4.1,8.53
10/13/2009,0,0,0,7.52
10/14/2009,0,0,0,6.62
10/15/2009,0.4,0.8,0.4,6.04
10/16/2009,0.1,0,0,5.2
10/17/2009,3.5,8.8,6.5,4.91
10/18/2009,7,10.3,1.9,6.78
10/19/2009,0,4.1,0,9.58
10/20/2009,0,0,0,10.5
10/21/2009,0,0,0.5,10.62
10/22/2009,0.1,6.8,3.4,9.91
10/23/2009,0,0,0,7.87
10/24/2009,0.8,0,0.7,7.79
10/25/2009,2.8,4.7,3.4,7.52
10/26/2009,0.5,2.5,0.8,8.54
10/27/2009,4.5,2.7,2.9,11
10/28/2009,0.06,0,0,12.34
10/29/2009,0,0,0,12.92
10/30/2009,0.06,0,0,12.77
10/31/2009,0,0,0,10.87
11/1/2009,0,0,0,8.64
11/2/2009,0,0,0,7.61
11/3/2009,0,0,0,6.71
11/4/2009,0.9,1.2,1.4,6.05
11/5/2009,0.1,3.1,1.4,5.39
11/6/2009,7.1,10.4,4.9,4.91
11/7/2009,0.2,0,0.2,4.8
11/8/2009,0,0,0.1,5.15
11/9/2009,0.06,1.2,0.9,5.39
11/10/2009,2.1,4.3,0.8,5.51
11/11/2009,0,0,0.06,5.45
11/12/2009,0,0,0,5.09
11/13/2009,0,0.2,0,4.97
11/14/2009,0.1,0,0,4.75
11/15/2009,0,0,0,5.03
11/16/2009,0,0,0.1,6.19
11/17/2009,4.5,2.5,0.7,7.97
11/18/2009,16.1,9.3,12.6,19.57
11/19/2009,3.5,0,0.1,31.38
11/20/2009,6,8.2,7.3,34.02
11/21/2009,1.2,1.8,1.2,33.63
11/22/2009,5.3,6.9,7.9,31.75
11/23/2009,1,0.6,1.6,28.62
11/24/2009,1.5,5.8,1,28.3
11/25/2009,4.9,5.2,4.1,27.65
11/26/2009,0.5,1.5,2.7,24.09
11/27/2009,0.06,13.7,1.4,25.81
11/28/2009,1.4,4,1,27.03
11/29/2009,0,3.4,0.1,26.41
11/30/2009,0,0.4,0.2,24.65
12/1/2009,1,0.4,0.4,19.58
12/2/2009,0,0,0,17.66
12/3/2009,0.06,0.2,0.4,15.38
12/4/2009,0.3,2.1,0.5,14.52
12/5/2009,0.5,2,0.5,12.94
12/6/2009,0.7,0.2,0.2,11.53
12/7/2009,0.06,0,0,10.76
12/8/2009,0,0.7,0,9.59
12/9/2009,0.3,0,0.3,7.98
12/10/2009,0.6,1,1.3,7.36
12/11/2009,0.5,0,0,7.2
12/12/2009,0.5,0,0.2,6.87
12/13/2009,1.3,1,0.7,6.41
12/14/2009,0,0,0,5.72
12/15/2009,0,0,0,5.4
12/16/2009,0,0,0.1,5.21
12/17/2009,0,0,0.06,5.04
12/18/2009,0,0,0,4.44
12/19/2009,0.5,0,0.2,4.14
12/20/2009,2.5,9.9,2.9,4.05
12/21/2009,4.5,3.9,4.1,3.87
12/22/2009,3.2,6.7,6.4,3.78
12/23/2009,2.9,7.6,2.9,3.69
12/24/2009,0,0,0.06,3.61
12/25/2009,6.8,10.1,2.8,3.53
12/26/2009,4.6,7,2.4,3.37
12/27/2009,2.5,1.7,1.8,3.18
12/28/2009,0.1,0.6,0.4,3.07
12/29/2009,1,0.9,3.1,2.93
12/30/2009,4.1,3.4,4.8,2.83
12/31/2009,1.5,0,0.9,2.74
1/1/2010,0.5,0,0.1,2.47
1/2/2010,0,0,0.06,2.5
1/3/2010,3,2.2,2.8,2.44
1/4/2010,1.9,2.4,1.2,2.38
1/5/2010,0,0,0.06,2.33
1/6/2010,0.2,0.8,1.3,2.25
1/7/2010,4.1,4.7,2.8,2.23
1/8/2010,0,0,0,2.18
1/9/2010,0,0,0,2.13
1/10/2010,0,0,0,2.08
1/11/2010,0,0,0.3,2.03
1/12/2010,0,0,0,1.98
1/13/2010,0,0,0.1,1.96
1/14/2010,0,0,0,1.94
1/15/2010,0,0,0,1.92
1/16/2010,1.2,0,0.7,1.9
1/17/2010,0.1,0,0,1.85
1/18/2010,0,0,0.4,1.81
1/19/2010,0,0,0,1.77
1/20/2010,0,0,0,1.75
1/21/2010,0,0,0,1.73
1/22/2010,0.2,0,0.1,1.71
1/23/2010,0,0,0,1.69
1/24/2010,0.3,0,0.1,1.65
1/25/2010,0.06,0,0.1,1.61
1/26/2010,0,0,0,1.58
1/27/2010,0.5,0,0.9,1.54
1/28/2010,1.5,2.5,0.9,1.51
1/29/2010,1.9,2.6,1.5,1.49
1/30/2010,2.9,5.2,5.2,1.47
1/31/2010,3.2,2.2,3.6,1.46
2/1/2010,11.4,13.4,12,1.44
2/2/2010,0.7,0.7,1.1,1.42
2/3/2010,0.06,0,0,1.41
2/4/2010,0.06,0.3,0.2,1.39
2/5/2010,0.2,0,0,1.39
2/6/2010,0.1,0,0.3,1.37
2/7/2010,3.3,4.1,2.5,1.36
2/8/2010,3,3.3,2.3,1.36
2/9/2010,2,1.1,2.3,1.36
2/10/2010,0.1,0,0.1,1.34
2/11/2010,0.3,0,0.2,1.33
2/12/2010,0.06,0.4,0.06,1.31
2/13/2010,0,0,0,1.3
2/14/2010,0,0,0,1.3
2/15/2010,0.06,0,0,1.28
2/16/2010,0.06,0,0.2,1.25
2/17/2010,1.3,0.8,1.6,1.23
2/18/2010,0,0,0,1.21
2/19/2010,0,1.1,0.4,1.21
2/20/2010,2.6,4.4,2.4,1.21
2/21/2010,2,1.2,0.8,1.2
2/22/2010,1.4,0,0.9,1.21
2/23/2010,10.8,8.3,10,1.21
2/24/2010,0.06,0,0,1.2
2/25/2010,0,0,0,1.18
2/26/2010,4,0.9,3.4,1.18
2/27/2010,1.5,1.3,0.8,1.18
2/28/2010,1.7,2.7,2.9,1.18
3/1/2010,7.1,8,8,1.18
3/2/2010,2.1,1.4,1.5,1.18
3/3/2010,1.5,1.4,1.5,1.18
3/4/2010,1,0.2,0.9,1.18
3/5/2010,0,0,0,1.18
3/6/2010,0.5,0.6,0.3,1.18
3/7/2010,0,0,0.3,1.18
3/8/2010,0.3,0.2,0.06,1.18
3/9/2010,0.3,0,0,1.18
3/10/2010,0,0,0,1.18
3/11/2010,2.5,2.9,1.6,1.18
3/12/2010,0,0.4,0,1.17
3/13/2010,0.06,0.5,0.1,1.18
3/14/2010,0.06,0.2,0.2,1.18
3/15/2010,0,0,0,1.18
3/16/2010,0,0,0.1,1.21
3/17/2010,0.1,0,0.2,1.21
3/18/2010,9,11.1,10.5,1.21
3/19/2010,2.8,2.1,3,1.21
3/20/2010,1.8,0,0.1,1.24
3/21/2010,4.5,7.4,0,1.27
3/22/2010,0,0,0,1.3
3/23/2010,0,0,0,1.33
3/24/2010,0,0,0,1.36
3/25/2010,0,0,0,1.42
3/26/2010,3,2.2,1.1,1.49
3/27/2010,5,9.7,5.7,1.67
3/28/2010,4.8,4.5,4,2.53
3/29/2010,0.5,1.3,2.3,2.64
3/30/2010,0,0,0.1,3.48
3/31/2010,1.1,1.8,0.3,5.03
4/1/2010,0.1,0.6,0,10.01
4/2/2010,2.7,6.1,3,12.89
4/3/2010,6.2,5.6,7.6,16.59
4/4/2010,2,3.3,1.7,33.81
4/5/2010,0.06,0,0.4,39.7
4/6/2010,1,2.2,2.3,45.57
4/7/2010,0,0,0,65.79
4/8/2010,0.4,0,0.06,68.88
4/9/2010,0,0,0,86.66
4/10/2010,0,0,0,90.73
4/11/2010,0,0,0,89.7
4/12/2010,0,0,0,85.67
4/13/2010,0,0,0,83.73
4/14/2010,0,0,0,79.97
4/15/2010,1.6,0.6,1.5,78.16
4/16/2010,0.06,6.8,2.4,72.95
4/17/2010,8.6,14.4,11.8,68.1
4/18/2010,0,0,0,64.3
4/19/2010,0,1.9,0.2,59.34
4/20/2010,0,0,0,58.66
4/21/2010,0,0,0,57.99
4/22/2010,2.6,6.8,7.1,53.51
4/23/2010,1.9,2.7,1.8,45.57
4/24/2010,0,0,0,38.8
4/25/2010,0,0,0,34.59
4/26/2010,0,0,0,34.2
4/27/2010,0,0,0,32.29
4/28/2010,1.2,1.8,3.2,27.18
4/29/2010,1.5,2.8,2.3,23.69
4/30/2010,4,0.6,1.4,20.88
5/1/2010,1.2,0.3,0.9,19.49
5/2/2010,0,0.3,0,19.49
5/3/2010,0,1.9,0.5,19.49
5/4/2010,3.5,4.7,8.5,18.83
5/5/2010,0,0,0,18.61
5/6/2010,0,0,0,19.94
5/7/2010,16,21.2,16.7,20.17
5/8/2010,4.6,0.2,0.1,19.94
5/9/2010,0.2,0,0.06,27.5
5/10/2010,0.2,0.9,0.06,31.56
5/11/2010,0,0,0,31.92
5/12/2010,0,0.2,0,29.8
5/13/2010,1.2,0.3,0,26.87
5/14/2010,0,0,0,21.12
5/15/2010,1,1.9,1.7,18.61
5/16/2010,1,0,0,17.37
5/17/2010,0.06,1.5,5,16.59
5/18/2010,0,0,0,13.97
5/19/2010,0,0,0,13.19
5/20/2010,0,0,0,12.17
5/21/2010,0,0,0,11.23
5/22/2010,0,11.7,3.1,9.9
5/23/2010,12,17.4,13.9,8.63
5/24/2010,5.5,1.3,3.6,8.93
5/25/2010,2,0,0,13.81
5/26/2010,3.5,6.3,3.6,18.19
5/27/2010,0.1,0.3,0.1,18.4
5/28/2010,5,0.3,6.9,17.57
5/29/2010,0.5,0.2,0.7,16.03
5/30/2010,1,0,0.6,18.19
5/31/2010,0,0,0,19.04
6/1/2010,0,0,0,19.26
6/2/2010,0,0,0,17.78
6/3/2010,0,0,0,14.46
6/4/2010,0.06,0,0,12.03
6/5/2010,0,0,0,9.9
6/6/2010,0,0,0,8.14
6/7/2010,0,0,0,7.18
6/8/2010,0,0,0,6.25
6/9/2010,0,0,0,5.45
6/10/2010,1,0,0,4.75
6/11/2010,11.2,6,8.6,4.54
6/12/2010,4.4,10.8,4.6,4.33
6/13/2010,4,1.8,0.8,4.09
6/14/2010,1.5,0,0.1,4.59
6/15/2010,3.5,0.4,0,4.8
6/16/2010,0,0,0,5.03
6/17/2010,0,0,0,4.97
6/18/2010,0,0.8,0.7,4.38
6/19/2010,3.2,6.2,6.7,4.23
6/20/2010,0,2.4,0.3,4.04
6/21/2010,0.06,0.8,0.06,3.69
6/22/2010,0,0,0,3.56
6/23/2010,0,0,0,3.33
6/24/2010,0,0,0,3.25
6/25/2010,1.4,2.3,2,2.71
6/26/2010,0.5,0,0,2.67
6/27/2010,0,0,0,2.58
6/28/2010,0,0,0,2.61
6/29/2010,0,0,0,2.15
6/30/2010,0,0,0,2.41
7/1/2010,0,0,0,2.44
7/2/2010,0,0,0,2.2
7/3/2010,0,0,0,1.92
7/4/2010,0,0,0,1.94
7/5/2010,0,0,0,1.83
7/6/2010,0.6,0,1.6,1.85
7/7/2010,0.06,0,0.2,1.67
7/8/2010,0,1,0.06,1.75
7/9/2010,0,0,0,1.77
7/10/2010,0,0,0,1.79
7/11/2010,0,0,0,1.81
7/12/2010,0,0,0,1.56
7/13/2010,0,0,0,1.4
7/14/2010,0,0.9,0.1,1.41
7/15/2010,1.6,1.5,16.6,1.34
7/16/2010,0.06,0,0,1.3
7/17/2010,0,0,0,1.42
7/18/2010,6.5,11.9,6.5,1.44
7/19/2010,0,0,0,1.23
7/20/2010,0,0,0,1.33
